id_student,num_of_prev_attempts,studied_credits,disability,withdrew,avg_score,num_assessments,total_clicks,active_days,avg_clicks_per_day,gender_M,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,highest_education_HE Qualification,highest_education_Lower Than A Level,highest_education_No Formal quals,highest_education_Post Graduate Qualification,age_band_35-55,age_band_55<=,imd_band_10-20,imd_band_20-30%,imd_band_30-40%,imd_band_40-50%,imd_band_50-60%,imd_band_60-70%,imd_band_70-80%,imd_band_80-90%,imd_band_90-100%
637820,0,90,0,0,37.5,4.0,645.0,20.0,3.5245901639344264,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
637867,0,60,0,0,0.0,0.0,500.0,16.0,4.3478260869565215,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
637903,0,60,0,0,81.4,5.0,370.0,12.0,4.457831325301205,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
638036,0,120,0,1,34.5,2.0,554.0,26.0,3.3987730061349692,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
638417,0,120,0,1,0.0,0.0,71.0,1.0,3.9444444444444446,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
638516,0,60,0,0,68.4,5.0,2014.0,90.0,3.9031007751937983,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
638544,0,120,0,1,79.33333333333333,3.0,62.0,24.0,1.5897435897435896,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
638554,0,60,0,1,100.0,1.0,233.0,13.0,2.876543209876543,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
638575,0,120,0,1,0.0,0.0,17.0,3.0,1.7,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
638756,0,120,0,0,70.8,5.0,173.0,28.0,2.1625,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
638818,0,120,0,1,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
638997,0,60,1,0,60.4,5.0,1521.0,69.0,3.604265402843602,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
639659,0,120,0,1,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
639663,0,60,0,0,68.0,5.0,189.0,14.0,2.486842105263158,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
639724,0,90,0,0,92.0,5.0,1292.0,85.0,3.23,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
640225,0,60,0,0,73.8,5.0,1446.0,71.0,3.6700507614213196,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
640265,0,180,0,1,27.5,2.0,930.0,38.0,3.795918367346939,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
640289,0,60,0,1,23.666666666666668,3.0,433.0,18.0,3.027972027972028,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
640291,0,120,0,1,25.5,2.0,662.0,32.0,3.0506912442396312,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
640330,0,60,0,1,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
640425,0,60,0,0,77.8,5.0,538.0,36.0,3.3209876543209877,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
640455,0,60,0,0,64.8,5.0,125.0,17.0,2.6595744680851063,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
640501,0,120,0,1,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
640701,0,60,0,0,75.4,5.0,320.0,30.0,2.5396825396825395,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
640706,0,120,0,1,82.66666666666667,3.0,80.0,8.0,1.6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
640712,0,120,0,1,0.0,0.0,15.0,3.0,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
640753,0,60,0,0,40.666666666666664,3.0,66.0,16.0,1.8333333333333333,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
641045,0,120,0,1,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
641262,0,60,0,1,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
641329,0,60,0,0,52.75,4.0,796.0,40.0,3.445887445887446,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
641540,0,120,1,1,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
641616,0,60,0,0,73.0,5.0,842.0,36.0,4.576086956521739,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
641795,0,180,0,1,0.0,0.0,5.0,1.0,1.6666666666666667,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
641840,0,60,0,0,69.0,5.0,933.0,73.0,2.591666666666667,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
641992,0,60,1,1,38.5,2.0,452.0,18.0,3.183098591549296,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
642067,0,60,0,0,57.2,5.0,906.0,45.0,3.3308823529411766,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
642075,0,60,0,0,100.0,1.0,222.0,12.0,2.740740740740741,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
642083,0,60,0,0,67.6,5.0,1755.0,92.0,4.875,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
642122,0,60,0,0,65.0,5.0,1467.0,17.0,13.971428571428572,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
642201,0,60,0,0,63.4,5.0,309.0,24.0,2.2071428571428573,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
642250,0,60,0,0,82.0,3.0,622.0,22.0,3.11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
642292,0,120,0,1,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
642405,0,60,0,0,72.8,5.0,1267.0,88.0,3.36968085106383,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
642413,0,120,0,0,50.6,5.0,1302.0,69.0,3.8520710059171597,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
642439,0,120,0,1,55.6,5.0,202.0,15.0,2.493827160493827,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
642550,0,60,0,0,67.6,5.0,1343.0,80.0,3.7202216066481992,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
642595,0,60,0,0,84.2,5.0,2807.0,118.0,4.831325301204819,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
642600,0,90,0,0,44.6,5.0,908.0,31.0,3.9478260869565216,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
642633,0,60,0,0,0.0,0.0,108.0,8.0,2.1176470588235294,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
642698,0,60,0,0,69.8,5.0,1525.0,70.0,4.472140762463343,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
642731,0,60,0,1,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
642802,0,60,0,1,0.0,0.0,52.0,2.0,2.888888888888889,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
642834,0,120,0,0,50.4,5.0,2472.0,91.0,5.775700934579439,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
642836,0,60,0,1,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
642988,0,60,0,0,0.0,0.0,20.0,4.0,1.8181818181818181,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
643172,0,120,0,0,50.2,5.0,3057.0,139.0,4.3859397417503585,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
643208,0,60,0,0,77.6,5.0,1750.0,72.0,4.050925925925926,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
643321,0,120,0,0,84.4,5.0,1316.0,49.0,4.099688473520249,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
643354,0,60,0,0,77.6,5.0,1073.0,55.0,4.470833333333333,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
643587,0,60,0,0,61.6,5.0,2270.0,82.0,4.729166666666667,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
643608,0,60,1,1,77.0,2.0,364.0,25.0,4.8533333333333335,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
643953,0,120,1,0,65.33333333333333,3.0,185.0,17.0,2.9365079365079363,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
643986,0,60,0,0,75.8,5.0,1060.0,76.0,3.4640522875816995,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
644069,0,60,0,0,48.0,5.0,499.0,34.0,3.6159420289855073,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
644101,0,60,0,1,41.0,3.0,212.0,13.0,2.5238095238095237,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
644164,0,90,0,0,71.0,5.0,1121.0,41.0,4.396078431372549,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
644172,0,60,0,0,58.8,5.0,1785.0,79.0,4.600515463917525,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
644362,0,60,0,0,61.6,5.0,2463.0,104.0,3.836448598130841,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
644482,0,60,0,1,100.0,1.0,4.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
644484,0,120,0,0,67.0,5.0,1760.0,91.0,3.6820083682008367,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
644599,0,60,0,0,52.0,5.0,96.0,12.0,1.8461538461538463,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
644793,0,60,0,0,60.6,5.0,2394.0,103.0,4.5426944971537,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
644822,0,120,0,0,58.6,5.0,814.0,33.0,3.4935622317596566,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
644863,0,60,0,0,79.6,5.0,354.0,35.0,2.198757763975155,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
644883,0,60,0,1,1.0,1.0,38.0,6.0,2.923076923076923,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
644975,0,60,0,1,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
644993,0,60,0,0,62.8,5.0,5073.0,181.0,4.446099912357581,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
645042,0,120,0,0,44.75,4.0,636.0,28.0,3.3473684210526318,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
645047,0,60,0,0,75.2,5.0,2326.0,114.0,4.413662239089184,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
645052,0,120,0,1,0.0,0.0,14.0,2.0,2.3333333333333335,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
645098,0,60,0,0,86.6,5.0,1677.0,83.0,3.606451612903226,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
645183,0,60,0,1,67.0,3.0,111.0,13.0,2.3617021276595747,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
645248,0,60,0,1,21.5,2.0,293.0,12.0,2.253846153846154,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
645256,0,60,0,0,65.4,5.0,1926.0,94.0,3.5274725274725274,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
645359,0,120,0,0,72.0,5.0,933.0,32.0,4.260273972602739,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
645370,0,60,0,0,59.0,5.0,600.0,24.0,4.137931034482759,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
645371,0,60,0,0,100.0,1.0,61.0,5.0,1.7941176470588236,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
645420,0,60,0,0,50.75,4.0,122.0,17.0,2.3461538461538463,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
645510,0,60,0,1,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
645639,0,60,0,0,73.2,5.0,147.0,17.0,3.1956521739130435,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
645678,0,120,1,0,66.8,5.0,1422.0,95.0,3.3458823529411763,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
645753,0,60,0,0,0.0,0.0,289.0,22.0,2.7009345794392523,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
645793,0,60,0,0,0.0,0.0,17.0,3.0,1.7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
645950,0,60,0,0,73.0,5.0,2427.0,80.0,6.022332506203474,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
645996,0,120,0,1,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
646004,0,60,0,1,47.0,3.0,289.0,21.0,2.6513761467889907,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
646063,0,60,0,0,44.6,5.0,986.0,32.0,4.108333333333333,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
646075,0,120,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
646119,0,60,0,0,50.8,5.0,1761.0,54.0,4.49234693877551,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
646133,0,60,0,1,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
646151,0,60,0,1,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
646178,0,120,0,0,85.0,3.0,109.0,13.0,2.5348837209302326,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
646202,0,60,0,0,83.2,5.0,994.0,59.0,3.115987460815047,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
646260,0,60,0,0,75.33333333333333,3.0,793.0,46.0,3.0152091254752853,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
646352,0,60,0,0,100.0,1.0,481.0,9.0,4.146551724137931,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
646415,0,120,0,0,41.6,5.0,354.0,39.0,2.2838709677419353,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
646418,0,60,0,0,64.4,5.0,1249.0,42.0,4.4928057553956835,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
646445,0,60,0,1,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
646455,0,60,0,1,0.0,0.0,1.0,1.0,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
646482,0,60,0,0,45.4,5.0,2984.0,149.0,3.481913652275379,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
646484,0,60,0,0,75.4,5.0,3049.0,107.0,4.537202380952381,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
646515,0,120,0,1,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
646579,0,60,0,0,81.6,5.0,2675.0,82.0,4.5109612141652615,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
646580,0,60,0,1,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
646618,0,120,0,0,88.8,5.0,954.0,48.0,3.444043321299639,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
646636,0,60,0,1,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
646659,0,60,0,0,81.2,5.0,604.0,29.0,3.1789473684210527,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
646691,0,60,0,0,77.0,2.0,109.0,6.0,3.892857142857143,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
646770,0,60,0,1,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
646776,0,60,0,0,72.2,5.0,106.0,10.0,2.163265306122449,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
646781,0,60,0,0,83.6,5.0,331.0,21.0,2.9292035398230087,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
646798,0,60,1,0,59.4,5.0,798.0,30.0,3.3957446808510636,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
646844,0,120,0,0,52.8,5.0,2850.0,125.0,3.8306451612903225,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
646852,0,60,0,1,57.0,5.0,1399.0,45.0,4.34472049689441,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
646901,0,60,0,0,61.8,5.0,171.0,11.0,2.9482758620689653,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
646906,0,60,0,1,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
647056,0,60,0,0,44.8,5.0,4825.0,131.0,4.918450560652396,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
647126,0,60,0,1,0.0,0.0,12.0,1.0,2.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
647200,0,60,0,0,71.8,5.0,1153.0,56.0,3.4011799410029497,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
647220,0,120,0,1,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
647312,0,120,0,1,1.0,1.0,213.0,12.0,2.3152173913043477,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
647346,0,60,0,0,85.6,5.0,2880.0,127.0,4.085106382978723,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
647385,0,60,0,0,70.6,5.0,2722.0,124.0,3.673414304993252,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
647393,0,60,0,0,60.2,5.0,2304.0,72.0,4.8,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
647395,0,60,0,0,89.4,5.0,803.0,63.0,3.600896860986547,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
647502,0,60,0,0,51.0,5.0,275.0,14.0,3.3536585365853657,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
647511,0,60,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
647553,0,60,0,0,68.8,5.0,1111.0,51.0,3.526984126984127,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
647711,0,60,0,1,28.666666666666668,3.0,751.0,34.0,3.755,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
647740,0,60,0,1,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
647762,0,60,0,0,77.8,5.0,2488.0,72.0,4.849902534113061,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
647764,0,60,0,0,44.2,5.0,2579.0,92.0,5.440928270042194,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
647774,0,120,0,1,100.0,1.0,31.0,4.0,1.24,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
647803,0,60,0,0,67.4,5.0,474.0,36.0,3.0980392156862746,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
647807,0,60,0,1,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
647864,0,120,0,1,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
647876,0,120,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
647883,0,60,0,0,75.0,5.0,928.0,62.0,3.6535433070866143,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
647940,0,60,0,1,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
647964,0,120,0,1,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
